datacreationdate,sitename,aqi,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,co_8hr,pm2.5_avg,pm10_avg,so2_avg,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm)
2024-01-01 01:00:00,臺東,46.0,0.9,0.45,56.4,50.5,19.0,17.0,4.0,4.6,0.5,0.3,13.2,18.0,0.0,1020.3,19.6,77.0,1.9,357.0,6.8,352.0,0.0
2024-01-01 02:00:00,臺東,47.0,0.7,0.42,56.2,51.8,23.0,19.0,4.0,4.4,0.4,0.3,14.6,20.0,0.0,1019.9,19.7,76.0,1.9,356.0,6.2,2.0,0.0
2024-01-01 03:00:00,臺東,48.0,0.5,0.4,55.8,52.7,20.0,14.0,3.4,3.7,0.3,0.4,14.9,20.0,0.0,1019.7,19.4,77.0,1.6,3.0,6.9,9.0,0.0
2024-01-01 04:00:00,臺東,51.0,0.4,0.36,53.7,53.3,23.0,18.0,2.9,3.2,0.2,0.4,15.7,21.0,0.0,1019.6,18.9,77.0,2.6,352.0,5.9,21.0,0.0
2024-01-01 05:00:00,臺東,53.0,0.6,0.34,52.4,54.3,34.0,22.0,2.7,3.0,0.2,0.4,16.5,23.0,0.0,1019.9,19.0,76.0,2.5,353.0,7.1,354.0,0.0
2024-01-01 06:00:00,臺東,55.0,0.5,0.35,50.6,54.7,25.0,20.0,2.8,3.1,0.3,0.4,17.0,23.0,0.0,1020.4,18.9,76.0,2.1,354.0,7.3,339.0,0.0
2024-01-01 07:00:00,臺東,55.0,0.7,0.36,48.5,53.8,21.0,17.0,3.3,3.8,0.5,0.3,17.3,23.0,0.0,1021.1,18.7,74.0,2.5,1.0,6.8,15.0,0.0
2024-01-01 08:00:00,臺東,56.0,0.6,0.37,46.6,52.5,31.0,19.0,4.4,4.9,0.5,0.3,17.7,24.0,0.0,1022.0,18.6,74.0,2.9,356.0,6.2,331.0,0.0
2024-01-01 09:00:00,臺東,56.0,0.6,0.39,44.2,51.0,29.0,19.0,5.2,5.7,0.5,0.3,17.6,24.0,0.0,1022.6,18.9,72.0,2.6,358.0,7.6,6.0,0.0
2024-01-01 10:00:00,臺東,60.0,0.5,0.38,42.6,49.3,33.0,27.0,5.1,5.7,0.6,0.3,19.2,26.0,0.0,1022.7,19.5,70.0,2.0,353.0,6.8,4.0,0.0
2024-01-01 11:00:00,臺東,63.0,0.6,0.43,40.8,47.4,29.0,22.0,6.4,7.4,1.0,0.3,20.3,27.0,0.0,1022.2,19.9,68.0,1.8,1.0,6.8,336.0,0.0
2024-01-01 12:00:00,臺東,61.0,0.7,0.41,41.0,45.8,31.0,13.0,5.8,6.8,1.0,0.3,19.5,28.0,0.0,1021.1,20.6,66.0,1.8,359.0,5.0,6.0,0.0
2024-01-01 13:00:00,臺東,59.0,0.5,0.39,43.3,44.7,29.0,14.0,4.6,5.3,0.7,0.3,18.8,28.0,0.0,1020.2,20.9,66.0,1.4,1.0,4.7,351.0,0.0
2024-01-01 14:00:00,臺東,58.0,0.4,0.38,45.7,44.1,31.0,22.0,3.9,4.6,0.7,0.3,18.3,29.0,0.0,1019.7,21.1,66.0,0.9,8.0,4.5,35.0,0.0
2024-01-01 15:00:00,臺東,57.0,0.5,0.37,45.4,43.7,37.0,18.0,4.1,5.0,0.8,0.3,18.0,30.0,0.0,1019.2,20.7,65.0,1.3,353.0,3.7,2.0,0.0
2024-01-01 16:00:00,臺東,61.0,0.7,0.37,45.2,43.5,39.0,25.0,4.1,4.7,0.5,0.3,19.7,32.0,0.0,1019.8,19.8,68.0,1.9,358.0,4.8,3.0,0.0
2024-01-01 17:00:00,臺東,64.0,0.7,0.41,41.3,43.2,30.0,21.0,5.1,5.7,0.5,0.3,20.6,32.0,0.0,1020.3,19.4,68.0,1.8,353.0,5.7,338.0,0.0
2024-01-01 18:00:00,臺東,62.0,0.5,0.42,38.4,42.6,27.0,18.0,6.5,7.3,0.7,0.3,20.0,31.0,0.0,1021.0,19.2,68.0,2.1,1.0,5.6,5.0,0.0
2024-01-01 19:00:00,臺東,63.0,0.5,0.41,38.3,42.3,34.0,20.0,6.1,6.9,0.7,0.3,20.4,32.0,0.0,1021.2,18.8,70.0,2.7,355.0,8.1,345.0,0.0
2024-01-01 20:00:00,臺東,61.0,0.4,0.39,39.2,42.1,28.0,18.0,5.6,6.4,0.8,0.3,19.5,30.0,0.0,1021.4,18.7,70.0,2.2,353.0,6.5,8.0,0.0
2024-01-01 21:00:00,臺東,61.0,0.5,0.37,38.3,41.5,28.0,21.0,4.6,5.1,0.5,0.3,19.5,30.0,0.0,1021.6,18.6,71.0,1.9,350.0,5.1,350.0,0.0
2024-01-01 22:00:00,臺東,61.0,0.5,0.35,38.4,40.6,25.0,20.0,3.9,4.6,0.6,0.3,19.5,29.0,0.0,1021.6,18.7,71.0,2.4,356.0,6.1,15.0,0.0
2024-01-01 23:00:00,臺東,58.0,0.5,0.34,39.1,39.8,28.0,14.0,3.3,3.7,0.4,0.3,18.4,28.0,0.0,1021.3,18.7,70.0,2.2,1.0,6.3,356.0,0.0
2024-01-02 00:00:00,臺東,59.0,0.4,0.33,39.0,39.0,32.0,18.0,2.6,2.8,0.2,0.3,18.6,29.0,0.0,1021.0,18.5,70.0,2.0,357.0,7.3,350.0,0.0
2024-01-02 01:00:00,臺東,59.0,0.4,0.32,39.1,38.7,30.0,19.0,2.2,2.7,0.4,0.3,18.6,29.0,0.0,1020.5,18.5,70.0,2.1,350.0,6.3,342.0,0.0
2024-01-02 02:00:00,臺東,59.0,0.7,0.32,39.1,38.8,31.0,21.0,2.2,3.1,0.8,0.3,18.7,30.0,0.0,1019.9,18.3,69.0,2.6,358.0,6.4,356.0,0.0
2024-01-02 03:00:00,臺東,59.0,0.7,0.32,39.9,39.0,26.0,16.0,2.1,2.7,0.5,0.3,18.8,29.0,0.0,1019.5,17.9,74.0,1.5,348.0,5.5,4.0,0.0
2024-01-02 04:00:00,臺東,61.0,0.7,0.31,39.5,39.0,29.0,24.0,2.2,2.8,0.6,0.3,19.5,29.0,0.0,1019.1,17.9,77.0,2.0,331.0,3.8,346.0,0.0
2024-01-02 05:00:00,臺東,61.0,0.8,0.31,37.5,39.0,23.0,19.0,2.1,2.7,0.6,0.3,19.5,27.0,0.0,1019.1,17.9,78.0,1.6,334.0,3.4,336.0,0.0
2024-01-02 06:00:00,臺東,59.0,0.8,0.31,36.5,38.7,29.0,17.0,2.1,2.7,0.6,0.3,18.9,27.0,0.0,1019.2,18.2,74.0,2.0,324.0,3.7,322.0,0.0
2024-01-02 07:00:00,臺東,61.0,0.7,0.33,32.9,37.9,25.0,21.0,2.9,3.7,0.7,0.3,19.6,27.0,0.0,1019.6,17.8,78.0,1.1,340.0,2.7,308.0,0.0
2024-01-02 08:00:00,臺東,57.0,0.7,0.37,30.5,36.9,33.0,13.0,4.9,6.2,1.2,0.3,18.0,27.0,0.0,1020.0,19.5,70.0,1.8,353.0,4.2,348.0,0.0
2024-01-02 09:00:00,臺東,56.0,0.8,0.4,28.6,35.6,29.0,17.0,7.4,9.8,2.3,0.3,17.6,28.0,0.0,1020.3,21.1,63.0,1.3,358.0,5.8,349.0,0.0
2024-01-02 10:00:00,臺東,54.0,0.7,0.39,26.8,34.0,24.0,13.0,8.4,11.6,3.1,0.3,16.8,28.0,0.0,1020.1,22.5,58.0,1.1,24.0,4.1,335.0,0.0
2024-01-02 11:00:00,臺東,51.0,0.8,0.35,35.1,33.4,26.0,13.0,7.4,10.0,2.6,0.3,15.7,28.0,0.0,1019.1,23.7,57.0,1.2,51.0,3.3,87.0,0.0
2024-01-02 12:00:00,臺東,51.0,0.8,0.32,41.7,33.7,22.0,13.0,6.3,8.5,2.2,0.3,15.5,26.0,0.0,1017.9,24.6,56.0,1.9,105.0,5.3,96.0,0.0
2024-01-02 13:00:00,臺東,49.0,0.9,0.31,44.9,34.6,23.0,14.0,5.0,6.9,1.8,0.3,15.0,25.0,0.0,1016.7,25.0,54.0,1.8,104.0,5.9,117.0,0.0
2024-01-02 14:00:00,臺東,49.0,0.7,0.29,46.5,35.9,28.0,15.0,4.1,5.6,1.5,0.3,15.0,25.0,0.0,1016.0,24.2,59.0,2.1,102.0,6.1,95.0,0.0
2024-01-02 15:00:00,臺東,49.0,0.8,0.3,47.0,37.6,27.0,15.0,4.9,6.7,1.8,0.3,15.2,25.0,0.0,1015.8,23.9,59.0,1.1,95.0,5.1,117.0,0.0
2024-01-02 16:00:00,臺東,49.0,0.8,0.31,47.2,39.7,29.0,15.0,5.7,7.4,1.7,0.3,15.0,26.0,0.0,1015.9,23.1,63.0,1.0,79.0,4.3,89.0,0.0
2024-01-02 17:00:00,臺東,48.0,0.8,0.31,34.1,41.3,30.0,13.0,7.1,8.3,1.2,0.3,14.7,27.0,0.0,1016.3,22.3,67.0,0.6,80.0,5.1,89.0,0.0
2024-01-02 18:00:00,臺東,47.0,0.7,0.38,33.5,43.7,27.0,15.0,7.8,9.0,1.1,0.3,14.5,27.0,0.0,1016.7,21.4,70.0,0.3,357.0,2.9,70.0,0.0
2024-01-02 19:00:00,臺東,50.0,0.8,0.3,38.9,44.4,37.0,20.0,5.5,6.7,1.2,0.3,15.3,30.0,0.0,1017.3,21.1,73.0,0.6,326.0,2.0,328.0,0.0
2024-01-02 20:00:00,臺東,52.0,0.5,0.38,37.5,43.7,36.0,17.0,7.4,8.1,0.7,0.3,15.8,31.0,0.0,1017.8,20.6,77.0,0.7,311.0,1.6,331.0,0.0
2024-01-02 21:00:00,臺東,55.0,0.6,0.42,25.1,40.4,34.0,21.0,11.9,12.7,0.8,0.3,17.3,32.0,0.0,1017.9,20.3,78.0,1.1,321.0,2.2,303.0,0.0
2024-01-02 22:00:00,臺東,54.0,0.7,0.35,27.0,37.1,30.0,14.0,8.8,9.6,0.8,0.3,16.7,31.0,0.0,1017.6,19.6,80.0,1.3,301.0,3.5,296.0,0.0
2024-01-02 23:00:00,臺東,52.0,0.5,0.29,27.7,33.9,30.0,14.0,5.5,6.1,0.6,0.3,16.0,31.0,0.0,1017.3,19.1,81.0,1.8,334.0,3.2,336.0,0.0
2024-01-03 00:00:00,臺東,51.0,0.5,0.26,27.5,30.6,22.0,14.0,4.1,4.8,0.7,0.3,15.6,29.0,0.0,1017.0,18.7,81.0,1.4,334.0,3.8,298.0,0.0
2024-01-03 01:00:00,臺東,46.0,0.6,0.25,26.2,30.0,21.0,11.0,3.6,4.1,0.5,0.3,14.3,27.0,0.0,1016.6,17.9,84.0,1.5,332.0,2.9,354.0,0.0
2024-01-03 02:00:00,臺東,47.0,1.0,0.23,26.8,29.6,24.0,15.0,2.7,3.1,0.3,0.3,14.4,26.0,0.0,1016.0,17.9,84.0,1.6,336.0,3.0,329.0,0.0
2024-01-03 03:00:00,臺東,44.0,1.1,0.22,29.4,28.4,23.0,9.0,2.4,2.8,0.3,0.3,13.5,25.0,0.0,1015.4,18.3,82.0,1.8,319.0,3.1,300.0,0.0
2024-01-03 04:00:00,臺東,45.0,1.2,0.22,28.4,27.3,21.0,17.0,2.2,2.6,0.4,0.2,14.0,25.0,0.0,1015.0,18.7,81.0,1.5,326.0,3.3,333.0,0.0
2024-01-03 05:00:00,臺東,44.0,1.2,0.22,25.7,27.3,21.0,10.0,2.5,2.9,0.3,0.2,13.7,24.0,0.0,1015.4,18.6,81.0,1.8,330.0,3.0,324.0,0.0
2024-01-03 06:00:00,臺東,46.0,1.0,0.22,18.9,26.3,17.0,18.0,2.7,3.2,0.5,0.2,14.2,23.0,0.0,1016.0,18.5,82.0,1.1,314.0,2.8,289.0,0.0
2024-01-03 07:00:00,臺東,44.0,1.1,0.23,19.5,25.3,18.0,7.0,3.0,3.8,0.8,0.2,13.4,22.0,0.0,1016.6,19.2,79.0,2.2,319.0,3.2,331.0,0.0
2024-01-03 08:00:00,臺東,40.0,1.2,0.27,16.3,23.9,24.0,11.0,5.8,8.0,2.2,0.2,12.4,21.0,0.0,1017.4,20.4,74.0,1.7,301.0,3.7,333.0,0.0
2024-01-03 09:00:00,臺東,41.0,1.2,0.28,15.9,22.6,23.0,13.0,5.9,9.4,3.5,0.2,12.5,21.0,0.0,1017.5,22.7,66.0,1.2,350.0,4.4,335.0,0.0
2024-01-03 10:00:00,臺東,36.0,1.2,0.29,16.7,21.4,17.0,9.0,6.8,11.3,4.4,0.2,11.1,21.0,0.0,1017.2,24.7,57.0,1.1,32.0,4.3,40.0,0.0
2024-01-03 11:00:00,臺東,37.0,1.1,0.31,37.4,22.4,30.0,11.0,5.5,8.3,2.7,0.2,11.5,22.0,0.0,1016.8,25.8,61.0,1.4,48.0,4.9,36.0,0.0
2024-01-03 12:00:00,臺東,36.0,1.0,0.3,43.5,24.2,24.0,10.0,4.2,6.1,1.9,0.2,11.2,22.0,0.0,1016.0,24.9,68.0,1.6,88.0,7.0,117.0,0.0
2024-01-03 13:00:00,臺東,36.0,1.0,0.28,44.2,26.6,24.0,11.0,4.0,5.6,1.6,0.2,11.0,22.0,0.0,1015.4,24.3,71.0,1.5,68.0,5.5,63.0,0.0
2024-01-03 14:00:00,臺東,35.0,1.2,0.27,44.5,29.8,33.0,10.0,3.9,4.7,0.8,0.2,10.9,25.0,0.0,1015.3,24.0,75.0,1.6,67.0,6.5,56.0,0.0
2024-01-03 15:00:00,臺東,37.0,1.1,0.27,48.8,33.4,31.0,13.0,4.4,5.4,0.9,0.2,11.3,25.0,0.0,1015.5,22.9,76.0,2.1,76.0,7.6,42.0,0.0
2024-01-03 16:00:00,臺東,35.0,1.1,0.26,48.6,37.4,38.0,10.0,5.0,5.9,0.9,0.2,10.7,28.0,0.0,1016.3,21.3,79.0,2.3,60.0,7.9,80.0,0.0
2024-01-03 17:00:00,臺東,38.0,0.8,0.28,49.2,41.6,33.0,11.0,4.7,5.5,0.8,0.2,10.7,29.0,0.0,1017.5,20.3,82.0,2.5,43.0,9.4,50.0,0.0
2024-01-03 18:00:00,臺東,42.0,0.8,0.35,48.6,45.6,33.0,13.0,5.2,6.2,0.9,0.2,11.2,30.0,0.0,1018.4,19.6,78.0,1.7,45.0,7.9,29.0,0.0
2024-01-03 19:00:00,臺東,43.0,0.4,0.38,46.9,46.8,26.0,14.0,5.9,6.6,0.7,0.2,11.6,30.0,0.0,1019.5,18.7,84.0,2.1,359.0,5.1,360.0,0.0
2024-01-03 20:00:00,臺東,44.0,0.5,0.38,48.3,47.4,20.0,11.0,4.9,5.3,0.4,0.3,11.7,27.0,0.0,1020.2,18.4,84.0,0.7,359.0,3.7,3.0,0.0
2024-01-03 21:00:00,臺東,44.0,0.5,0.38,48.2,47.9,20.0,9.0,4.1,4.7,0.5,0.3,11.3,26.0,0.0,1021.0,17.3,87.0,2.1,350.0,4.4,16.0,0.0
2024-01-03 22:00:00,臺東,44.0,0.5,0.39,43.8,47.8,13.0,5.0,4.3,4.8,0.5,0.3,10.2,23.0,0.0,1021.2,17.4,84.0,1.5,352.0,5.1,23.0,0.0
2024-01-03 23:00:00,臺東,43.0,0.4,0.39,40.9,46.8,12.0,9.0,4.3,4.9,0.6,0.3,9.5,20.0,0.0,1021.2,17.4,82.0,1.5,353.0,4.6,6.0,0.0
2024-01-04 00:00:00,臺東,43.0,0.3,0.34,44.8,46.3,18.0,11.0,3.2,3.6,0.3,0.3,9.5,20.0,0.0,1021.2,17.2,81.0,1.0,357.0,4.2,6.0,0.0
2024-01-04 01:00:00,臺東,42.0,0.3,0.36,41.2,45.3,9.0,8.0,3.1,3.6,0.4,0.3,9.2,18.0,0.0,1021.0,17.2,79.0,2.0,2.0,5.5,334.0,0.0
2024-01-04 02:00:00,臺東,41.0,0.4,0.33,39.7,44.2,11.0,8.0,3.0,2.9,0.0,0.3,9.5,17.0,0.0,1020.5,16.7,78.0,1.8,355.0,5.4,14.0,0.0
2024-01-04 03:00:00,臺東,40.0,0.4,0.31,38.7,43.2,10.0,10.0,2.5,2.5,0.0,0.3,9.5,16.0,0.0,1020.0,16.3,75.0,3.2,360.0,7.0,4.0,0.0
2024-01-04 04:00:00,臺東,39.0,0.4,0.29,38.8,42.0,14.0,10.0,2.5,2.4,0.0,0.3,9.4,14.0,0.0,1020.3,16.1,74.0,2.4,353.0,7.2,358.0,0.0
2024-01-04 05:00:00,臺東,37.0,0.4,0.28,39.1,40.9,26.0,12.0,2.4,2.4,0.0,0.3,10.0,16.0,0.0,1020.4,16.1,70.0,3.4,355.0,7.6,353.0,0.0
2024-01-04 06:00:00,臺東,37.0,0.5,0.28,39.2,40.3,29.0,14.0,2.5,2.5,0.0,0.3,10.7,18.0,0.0,1021.0,16.3,68.0,3.1,353.0,8.8,9.0,0.0
2024-01-04 07:00:00,臺東,38.0,0.4,0.3,38.3,40.0,29.0,16.0,3.2,3.3,0.1,0.3,11.6,21.0,0.0,1021.5,16.1,69.0,2.9,354.0,7.0,333.0,0.0
2024-01-04 08:00:00,臺東,41.0,0.4,0.34,33.7,38.6,34.0,17.0,6.2,6.9,0.7,0.3,12.7,24.0,0.0,1022.1,16.6,67.0,2.7,354.0,7.7,12.0,0.0
2024-01-04 09:00:00,臺東,43.0,0.7,0.36,32.6,37.5,35.0,15.0,8.6,10.2,1.5,0.3,13.3,25.0,0.0,1022.2,17.6,66.0,2.0,359.0,6.1,348.0,0.0
2024-01-04 10:00:00,臺東,44.0,0.7,0.34,32.9,36.7,31.0,12.0,8.5,10.6,2.0,0.3,13.4,26.0,0.0,1022.0,18.9,59.0,3.3,355.0,7.0,3.0,0.0
2024-01-04 11:00:00,臺東,42.0,0.6,0.35,34.6,36.2,33.0,11.0,8.1,10.3,2.2,0.3,12.8,28.0,0.0,1021.3,20.3,56.0,2.2,358.0,7.5,350.0,0.0
2024-01-04 12:00:00,臺東,40.0,0.6,0.34,39.7,36.3,24.0,12.0,6.8,8.4,1.6,0.3,12.2,27.0,0.0,1019.7,21.7,53.0,1.4,353.0,6.6,354.0,0.0
2024-01-04 13:00:00,臺東,38.0,0.5,0.32,44.6,37.0,31.0,10.0,4.7,6.3,1.6,0.3,11.7,27.0,0.0,1019.1,21.4,56.0,1.0,49.0,4.2,99.0,0.0
2024-01-04 14:00:00,臺東,39.0,0.5,0.29,45.3,37.7,30.0,12.0,4.5,5.6,1.0,0.3,11.9,28.0,0.0,1018.9,20.6,60.0,1.3,71.0,4.8,75.0,0.0
2024-01-04 15:00:00,臺東,39.0,0.4,0.29,44.3,38.5,23.0,12.0,5.0,6.1,1.1,0.3,12.1,27.0,0.0,1018.8,20.4,60.0,1.0,33.0,5.4,80.0,0.0
2024-01-04 16:00:00,臺東,42.0,0.6,0.3,42.2,39.5,26.0,17.0,6.4,7.3,0.9,0.3,13.0,28.0,0.0,1019.1,20.4,60.0,0.6,11.0,3.2,341.0,0.0
2024-01-04 17:00:00,臺東,47.0,0.5,0.3,42.5,40.8,31.0,19.0,6.8,7.7,0.9,0.3,14.4,28.0,0.0,1020.0,19.8,63.0,0.4,352.0,3.2,74.0,0.0
2024-01-04 18:00:00,臺東,49.0,0.4,0.42,35.6,41.1,29.0,16.0,7.4,8.1,0.6,0.3,15.0,28.0,0.0,1020.5,19.0,64.0,1.7,349.0,3.8,9.0,0.0
2024-01-04 19:00:00,臺東,49.0,0.5,0.4,31.2,40.7,26.0,14.0,9.0,10.2,1.1,0.3,15.2,28.0,0.0,1021.2,18.5,67.0,1.9,345.0,4.4,7.0,0.0
2024-01-04 20:00:00,臺東,48.0,0.4,0.37,31.8,39.7,28.0,15.0,7.5,8.1,0.6,0.3,14.8,28.0,0.0,1021.5,18.4,66.0,1.9,357.0,4.2,352.0,0.0
2024-01-04 21:00:00,臺東,44.0,0.4,0.34,32.4,38.2,21.0,11.0,6.3,7.1,0.8,0.3,13.7,26.0,0.0,1021.7,17.9,71.0,2.0,350.0,4.8,354.0,0.0
2024-01-04 22:00:00,臺東,44.0,0.5,0.33,33.5,36.7,26.0,15.0,5.6,6.1,0.4,0.3,13.7,26.0,0.0,1021.4,17.3,74.0,2.4,342.0,4.4,351.0,0.0
2024-01-04 23:00:00,臺東,47.0,0.4,0.3,35.3,35.6,27.0,19.0,4.4,4.8,0.4,0.3,14.6,26.0,0.0,1021.3,16.6,77.0,1.9,318.0,4.9,341.0,0.0
2024-01-05 00:00:00,臺東,49.0,0.6,0.28,33.9,34.5,25.0,17.0,3.2,3.3,0.1,0.3,15.1,25.0,0.0,1021.2,15.6,80.0,1.6,309.0,3.6,326.0,0.0
2024-01-05 01:00:00,臺東,49.0,0.6,0.27,34.3,33.5,22.0,11.0,3.1,3.5,0.3,0.3,15.1,25.0,0.0,1020.6,15.4,78.0,1.3,328.0,4.3,349.0,0.0
2024-01-05 02:00:00,臺東,46.0,0.4,0.24,31.1,32.9,19.0,9.0,2.2,3.2,1.0,0.3,14.2,24.0,0.0,1020.3,15.8,74.0,1.9,333.0,4.7,345.0,0.0
2024-01-05 03:00:00,臺東,44.0,0.2,0.22,26.7,32.4,9.0,14.0,1.8,2.7,0.9,0.2,13.7,21.0,0.0,1019.6,15.0,77.0,2.2,343.0,4.3,342.0,0.0
2024-01-05 04:00:00,臺東,42.0,0.4,0.21,25.6,31.6,9.0,12.0,1.2,2.2,1.0,0.2,12.9,18.0,0.0,1019.7,16.1,70.0,1.9,332.0,3.7,335.0,0.0
2024-01-05 05:00:00,臺東,39.0,0.3,0.2,23.8,30.5,13.0,7.0,1.4,2.3,0.8,0.2,11.9,16.0,0.0,1020.0,16.2,69.0,2.3,333.0,4.6,306.0,0.0
2024-01-05 06:00:00,臺東,38.0,0.2,0.2,21.4,29.0,9.0,9.0,1.5,2.5,0.9,0.2,11.6,14.0,0.0,1020.4,15.5,72.0,1.5,357.0,3.5,351.0,0.0
2024-01-05 07:00:00,臺東,34.0,0.3,0.19,23.2,27.5,10.0,7.0,1.7,3.0,1.3,0.2,10.4,14.0,0.0,1020.7,16.6,67.0,2.2,353.0,3.9,9.0,0.0
2024-01-05 08:00:00,臺東,31.0,0.2,0.24,20.0,25.8,10.0,7.0,4.0,5.8,1.8,0.2,9.5,13.0,0.0,1021.1,18.1,63.0,2.0,348.0,5.1,339.0,0.0
2024-01-05 09:00:00,臺東,30.0,0.3,0.26,20.4,24.0,18.0,7.0,5.9,9.4,3.4,0.2,9.3,14.0,0.0,1021.6,19.7,58.0,1.5,352.0,4.8,328.0,0.0
2024-01-05 10:00:00,臺東,29.0,0.3,0.25,23.0,23.0,18.0,9.0,6.2,9.8,3.5,0.2,9.0,14.0,0.0,1021.3,21.7,53.0,1.2,353.0,4.1,327.0,0.0
2024-01-05 11:00:00,臺東,28.0,0.3,0.28,29.4,23.4,19.0,8.0,6.9,11.0,4.1,0.2,8.7,15.0,0.0,1020.1,24.3,51.0,0.9,95.0,3.3,43.0,0.0
2024-01-05 12:00:00,臺東,30.0,0.5,0.27,44.5,25.7,24.0,12.0,5.0,7.5,2.5,0.2,9.1,17.0,0.0,1019.0,23.4,59.0,2.4,121.0,4.8,104.0,0.0
2024-01-05 13:00:00,臺東,30.0,0.3,0.25,45.9,28.5,23.0,8.0,3.3,5.3,2.0,0.2,9.1,18.0,0.0,1017.8,23.0,61.0,1.7,110.0,5.0,128.0,0.0
2024-01-05 14:00:00,臺東,31.0,0.4,0.24,44.6,31.4,24.0,12.0,4.9,6.8,1.8,0.2,9.6,19.0,0.0,1017.8,22.7,64.0,1.2,111.0,4.4,113.0,0.0
2024-01-05 15:00:00,臺東,33.0,0.3,0.25,43.4,33.9,27.0,13.0,4.8,6.6,1.8,0.2,10.2,20.0,0.0,1017.6,22.2,65.0,0.3,97.0,2.9,72.0,0.0
2024-01-05 16:00:00,臺東,34.0,0.5,0.3,39.2,36.3,23.0,13.0,8.5,11.0,2.4,0.2,10.4,21.0,0.0,1017.9,22.1,66.0,0.2,0.0,1.9,38.0,0.0
2024-01-05 17:00:00,臺東,35.0,0.2,0.32,36.8,38.4,27.0,11.0,11.5,13.7,2.1,0.2,10.9,22.0,0.0,1018.4,21.8,68.0,0.5,355.0,1.3,27.0,0.0
2024-01-05 18:00:00,臺東,37.0,0.4,0.39,37.5,40.2,33.0,13.0,8.8,10.1,1.2,0.2,11.2,24.0,0.0,1019.2,20.9,73.0,1.0,327.0,2.0,325.0,0.0
2024-01-05 19:00:00,臺東,37.0,0.4,0.62,25.0,39.6,35.0,13.0,17.4,18.8,1.3,0.3,11.5,26.0,0.0,1019.7,20.4,76.0,0.4,340.0,2.1,316.0,0.0
2024-01-05 20:00:00,臺東,40.0,0.4,0.42,26.2,37.3,28.0,17.0,14.4,15.9,1.4,0.3,12.4,27.0,0.0,1020.1,20.3,76.0,0.6,312.0,1.8,315.0,0.0
2024-01-05 21:00:00,臺東,40.0,0.3,0.33,30.3,35.4,25.0,9.0,8.3,9.5,1.2,0.3,12.2,27.0,0.0,1020.4,20.2,76.0,1.1,311.0,2.2,291.0,0.0
2024-01-05 22:00:00,臺東,39.0,0.3,0.26,31.8,33.8,26.0,11.0,6.5,7.6,1.1,0.3,12.0,27.0,0.0,1020.3,18.9,81.0,0.7,339.0,1.7,326.0,0.0
2024-01-05 23:00:00,臺東,39.0,0.2,0.22,31.8,32.3,20.0,12.0,4.1,5.0,0.9,0.3,12.1,25.0,0.0,1020.3,19.0,80.0,0.6,325.0,2.4,332.0,0.0
2024-01-06 00:00:00,臺東,37.0,0.3,0.2,32.1,31.4,22.0,12.0,3.4,4.3,0.9,0.3,11.5,24.0,0.0,1020.1,17.9,83.0,1.2,344.0,2.2,332.0,0.0
2024-01-06 01:00:00,臺東,38.0,0.4,0.19,31.4,30.8,23.0,11.0,2.5,3.4,0.8,0.3,11.8,24.0,0.0,1019.7,17.4,85.0,0.8,350.0,2.4,325.0,0.0
2024-01-06 02:00:00,臺東,40.0,0.5,0.18,30.2,29.8,20.0,14.0,2.0,3.3,1.3,0.3,12.3,23.0,0.0,1019.4,17.8,81.0,0.5,328.0,2.6,351.0,0.0
2024-01-06 03:00:00,臺東,38.0,0.6,0.17,28.5,30.3,15.0,9.0,1.8,2.8,1.0,0.2,11.7,22.0,0.0,1019.2,17.6,81.0,1.3,355.0,2.9,2.0,0.0
2024-01-06 04:00:00,臺東,39.0,0.5,0.16,26.6,30.3,27.0,14.0,1.5,2.8,1.2,0.2,12.0,23.0,0.0,1019.1,18.0,78.0,1.0,338.0,3.7,354.0,0.0
2024-01-06 05:00:00,臺東,40.0,0.5,0.16,24.3,29.6,12.0,12.0,1.4,2.6,1.1,0.1,12.2,21.0,0.0,1018.9,17.7,78.0,1.5,352.0,4.0,353.0,0.0
2024-01-06 06:00:00,臺東,39.0,0.6,0.16,22.2,28.4,13.0,12.0,1.6,2.7,1.1,0.1,11.9,19.0,0.0,1019.5,18.3,72.0,1.5,335.0,4.1,340.0,0.0
2024-01-06 07:00:00,臺東,39.0,0.5,0.17,20.9,27.0,14.0,11.0,2.1,3.3,1.2,0.1,12.1,18.0,0.0,1020.2,17.5,78.0,1.5,322.0,3.7,352.0,0.0
2024-01-06 08:00:00,臺東,37.0,0.6,0.18,17.7,25.2,13.0,10.0,4.3,7.3,2.9,0.1,11.3,16.0,0.0,1020.8,19.0,72.0,1.5,349.0,3.0,2.0,0.0
2024-01-06 09:00:00,臺東,35.0,0.6,0.2,17.6,23.5,11.0,8.0,5.7,10.0,4.2,0.1,10.7,15.0,0.0,1021.1,20.1,64.0,1.6,352.0,4.4,351.0,0.0
2024-01-06 10:00:00,臺東,34.0,0.7,0.25,19.4,22.2,33.0,11.0,6.5,11.4,4.9,0.1,10.6,18.0,0.0,1020.5,24.1,49.0,1.0,11.0,3.4,327.0,0.0
